0.202893,0.317397,0.611330
0.204721,0.317792,0.614289
0.202836,0.316148,0.613813
0.192840,0.314794,0.596423
0.188005,0.314752,0.586832
0.184405,0.312976,0.583354
0.171690,0.311805,0.560427
0.151145,0.309532,0.523456
0.154875,0.311135,0.527501
0.146493,0.311201,0.509826
0.124186,0.310092,0.467362
0.086512,0.307916,0.395372
0.078395,0.308283,0.377413
0.091346,0.307421,0.406138
0.162405,0.308740,0.545536
0.250988,0.318034,0.706309
0.237696,0.316754,0.683004
0.211492,0.314150,0.635726
0.224386,0.316302,0.656833
0.234723,0.319035,0.672321
0.208653,0.315161,0.627778
0.214766,0.316724,0.636703
0.225019,0.317438,0.656337
0.221856,0.319352,0.645186
0.225165,0.318676,0.653648
0.211235,0.316354,0.630180
0.196926,0.314097,0.606420
0.184852,0.317731,0.573987
0.187574,0.311223,0.594030
0.179044,0.313180,0.572476
0.168248,0.311564,0.553787
0.163359,0.310025,0.547350
0.152107,0.309306,0.525889
0.140439,0.309148,0.502468
0.125778,0.307513,0.476349
0.101249,0.306840,0.427819
0.111447,0.308876,0.444096
0.110791,0.308089,0.444715
0.119360,0.308842,0.460407
0.133872,0.309913,0.487099
0.132719,0.312164,0.480048
0.125809,0.323711,0.440224
0.252894,0.318626,0.707483
0.254752,0.321827,0.706957
0.230512,0.318866,0.663982
0.246185,0.324215,0.684116
0.224582,0.320238,0.648920
0.213829,0.317102,0.634251
0.200435,0.315993,0.609546
0.191630,0.311990,0.600767
0.179678,0.310315,0.579707
0.168761,0.309419,0.559883
0.154875,0.309419,0.532031
0.152130,0.307247,0.531119
0.155053,0.308180,0.534536
0.149639,0.305996,0.529059
0.147107,0.305500,0.525011
0.135629,0.310649,0.489758
0.116029,0.313757,0.442420
0.091677,0.310304,0.400163
0.074401,0.311794,0.362453
0.084504,0.317478,0.370162
0.067543,0.318396,0.333572
0.180076,0.379089,0.384642
0.110866,0.338847,0.375637
0.172914,0.354456,0.458824
0.230408,0.426183,0.415713
0.169392,0.362204,0.442722
0.217716,0.413001,0.427560
0.224655,0.408619,0.444053
0.214875,0.362125,0.541487
0.241730,0.383200,0.559054
0.194856,0.341717,0.542382
0.155519,0.326422,0.493727
0.146703,0.333842,0.461821
0.161482,0.364127,0.432940
0.119241,0.349675,0.371670
0.109251,0.348601,0.350439
0.094899,0.348864,0.307908
0.096944,0.345208,0.330115
0.082208,0.345540,0.303886
0.044441,0.330449,0.258445
0.035907,0.340367,0.220192
0.018060,0.339974,0.185497
0.035494,0.349602,0.201182
0.023912,0.354079,0.164668
0.028337,0.352970,0.175040
0.042599,0.355630,0.198427
0.043859,0.349762,0.214740
0.072908,0.346906,0.279959
0.096722,0.358231,0.302573
0.149698,0.359585,0.407467
0.186270,0.404559,0.382511
0.185800,0.403079,0.378890
0.151471,0.386416,0.352276
0.159710,0.363718,0.419729
0.174732,0.401671,0.368608
0.148467,0.400581,0.315091
0.193131,0.409479,0.354057
0.098853,0.373279,0.277829
0.077700,0.347265,0.289755
0.086613,0.355241,0.289334
0.072731,0.357259,0.256413
0.056280,0.354104,0.230455
0.053723,0.353193,0.227757
0.056818,0.350260,0.239786
0.100720,0.371002,0.279345
0.072731,0.358760,0.249768
0.126234,0.384641,0.259327
0.042260,0.348622,0.214495
0.055448,0.349629,0.238656
0.050356,0.344098,0.241118
0.060524,0.342541,0.265678
0.058165,0.340825,0.264463
0.082736,0.342137,0.310771
0.081278,0.343602,0.304997
0.100103,0.347799,0.321897
0.440969,0.594364,0.469865
0.250888,0.484541,0.326629
0.151494,0.409142,0.302573
0.129024,0.373597,0.337001
0.095330,0.351980,0.314500
0.088793,0.340299,0.327602
0.087437,0.332160,0.343506
0.072760,0.329899,0.318060
0.068638,0.330346,0.308805
0.042472,0.328312,0.260766
0.028086,0.325623,0.237161
0.018342,0.325815,0.217006
0.016054,0.325705,0.212278
0.016862,0.325778,0.213513
0.014473,0.325294,0.210032
0.013582,0.323561,0.211782
0.009105,0.324678,0.200298
0.014944,0.324954,0.211533
0.015238,0.326105,0.209529
0.021988,0.325276,0.225170
0.031727,0.329240,0.236301
0.056423,0.332060,0.279959
0.097121,0.335005,0.357245
0.083155,0.333332,0.332099
0.066912,0.331428,0.303595
0.060661,0.325660,0.303401
0.073320,0.323449,0.333164
0.084914,0.322276,0.360061
0.067133,0.318686,0.331976
0.060009,0.317792,0.319171
0.048404,0.319283,0.292521
0.032063,0.317802,0.262378
0.020240,0.321529,0.230008
0.016977,0.320287,0.226240
0.022150,0.319114,0.239292
0.013103,0.317224,0.225630
0.015413,0.318125,0.227757
0.015413,0.318306,0.227076
0.014532,0.318636,0.225553
0.118247,0.347519,0.358130
0.015179,0.325376,0.211616
0.017320,0.324641,0.217247
0.016747,0.326359,0.211947
0.013283,0.325157,0.207926
0.016170,0.325120,0.213841
0.024596,0.324484,0.232524
0.023912,0.322590,0.235292
0.026564,0.324122,0.237161
0.038168,0.320882,0.268083
0.042641,0.322238,0.274239
0.028237,0.323805,0.241815
0.045060,0.326467,0.270454
0.028887,0.324917,0.239715
0.018624,0.331673,0.204154
0.014532,0.329959,0.199053
0.019575,0.331377,0.205535
0.011953,0.326485,0.202062
0.013761,0.322865,0.214414
0.007579,0.321712,0.204241
0.015296,0.328383,0.202325
0.005764,0.321413,0.201006
0.007707,0.320356,0.207586
0.005435,0.320326,0.202500
0.007451,0.321644,0.203199
0.004841,0.323242,0.195171
0.006741,0.320238,0.205363
0.009356,0.321037,0.209193
0.013163,0.318606,0.222310
0.010355,0.321769,0.209445
0.037000,0.321769,0.262932
0.133441,0.324270,0.454289
0.091251,0.323777,0.368973
0.035724,0.321702,0.261201
0.023753,0.326584,0.227001
0.028086,0.324084,0.241397
0.052791,0.322190,0.294528
0.038346,0.321027,0.267664
0.023062,0.323185,0.231640
0.015296,0.325905,0.210617
0.008409,0.325358,0.197348
0.008218,0.322987,0.202237
0.013522,0.331106,0.196897
0.008409,0.321153,0.206820
0.008027,0.323720,0.200298
0.007643,0.325267,0.195718
0.009042,0.325367,0.198874
0.006741,0.328576,0.187227
0.011097,0.333760,0.184334
0.004907,0.333456,0.173181
0.006935,0.333629,0.176471
0.009293,0.335704,0.176573
0.014886,0.336824,0.185497
0.013223,0.329475,0.198337
0.008345,0.339130,0.168978
0.012982,0.342797,0.167052
0.013999,0.331917,0.194347
0.012136,0.335046,0.183260
0.021064,0.344534,0.178798
0.062952,0.373952,0.188295
0.015355,0.333612,0.193887
0.021609,0.333538,0.206136
0.012197,0.335432,0.182574
0.011771,0.329761,0.194071
0.006221,0.328383,0.188181
0.004109,0.326060,0.187036
0.003303,0.327729,0.181687
0.002558,0.327826,0.180199
0.001599,0.325933,0.181983
0.003100,0.330226,0.175552
0.002694,0.329631,0.176777
0.007899,0.326791,0.193150
0.000977,0.327185,0.178697
0.008789,0.326782,0.195079
0.002694,0.327942,0.179999
0.002829,0.331614,0.172244
0.007193,0.332395,0.179400
0.035263,0.334006,0.232744
0.005172,0.334779,0.170144
0.005567,0.335488,0.169084
0.011097,0.331757,0.188940
0.007579,0.334063,0.176471
0.090655,0.332869,0.349365
0.046162,0.332852,0.258508
0.009293,0.332744,0.182868
0.013999,0.330526,0.197258
0.010850,0.329362,0.193519
0.007963,0.327132,0.192687
0.009544,0.326656,0.196807
0.007771,0.326710,0.193703
0.004042,0.325514,0.188086
0.008979,0.325942,0.197799
0.007963,0.327560,0.191851
0.004309,0.327587,0.183847
0.003371,0.330286,0.176675
0.003236,0.337515,0.159687
0.040021,0.334357,0.240908
0.058866,0.333209,0.282117
0.048404,0.335504,0.256221
0.132004,0.337491,0.422832
0.149126,0.334022,0.464557
0.191975,0.331097,0.557802
0.169533,0.331791,0.510815
0.188290,0.332085,0.548796
0.157554,0.329640,0.491340
0.099286,0.329674,0.373067
0.106780,0.330834,0.384703
0.107292,0.337811,0.372256
0.044026,0.328926,0.262439
0.043441,0.327355,0.264585
0.073467,0.330475,0.318105
0.050472,0.329240,0.274239
0.020461,0.329466,0.212608
0.012439,0.325450,0.205535
0.005829,0.325687,0.191292
0.002421,0.325000,0.186460
0.006935,0.327747,0.188846
0.009670,0.328480,0.193150
0.006221,0.327658,0.188086
0.003168,0.328541,0.180099
0.004243,0.330278,0.178093
0.023329,0.334308,0.208771
0.222188,0.338160,0.601554
0.226176,0.340682,0.606254
0.199776,0.338377,0.557658
0.202729,0.338539,0.562444
0.134428,0.336571,0.428500
0.117971,0.334819,0.399554
0.140980,0.335118,0.445375
0.125919,0.333768,0.417646
0.113915,0.332686,0.395655
0.089402,0.330689,0.350513
0.082919,0.329787,0.339144
0.084427,0.331386,0.338749
0.076521,0.332303,0.320759
0.066467,0.331925,0.299619
0.059871,0.332085,0.287158
0.038524,0.334706,0.237661
0.059075,0.341346,0.264585
0.052226,0.352238,0.225477
0.057459,0.348858,0.245259
0.059422,0.345003,0.257114
0.041577,0.342182,0.227531
0.027531,0.349928,0.184042
0.208399,0.369797,0.509797
0.144863,0.394627,0.327560
0.134286,0.400065,0.257368
0.192833,0.415385,0.364949
0.112210,0.380095,0.283814
0.106284,0.358908,0.322072
0.219506,0.365256,0.538047
0.177027,0.367613,0.449880
0.178742,0.415977,0.339656
0.179761,0.417450,0.339656
0.159192,0.410781,0.301053
0.110148,0.378693,0.284846
0.149270,0.372268,0.379857
0.155053,0.370866,0.395797
0.132253,0.377728,0.324537
0.117015,0.378647,0.299321
0.091772,0.378830,0.248099
0.083624,0.380809,0.224633
0.109863,0.382347,0.277094
0.217073,0.449691,0.324881
0.170623,0.423965,0.276129
0.197923,0.438939,0.321854
0.221122,0.455570,0.327518
0.263008,0.472572,0.335718
0.422328,0.551675,0.418044
0.113405,0.418353,0.193768
0.278850,0.481403,0.383763
0.299165,0.497618,0.389474
0.393667,0.533946,0.395400
0.169599,0.436273,0.271803
0.273311,0.471654,0.349958
0.162497,0.423126,0.283432
0.155431,0.403046,0.323676
0.178818,0.408247,0.358095
0.150981,0.391717,0.338789
0.121144,0.390043,0.281124
0.122138,0.396928,0.267365
0.115550,0.385419,0.279736
0.128948,0.385711,0.307387
0.130810,0.407404,0.262686
0.100252,0.403046,0.208940
0.073232,0.401570,0.156009
0.029581,0.391640,0.091443
0.012982,0.383941,0.075767
0.052565,0.384789,0.154314
0.069657,0.384999,0.188229
0.036728,0.388612,0.113577
0.055230,0.398530,0.127839
0.045755,0.395585,0.116202
0.047010,0.393919,0.122413
0.048994,0.386043,0.143887
0.171863,0.384281,0.392991
0.181487,0.392445,0.400632
0.162995,0.398177,0.352969
0.226791,0.388933,0.499490
0.183537,0.376658,0.438354
0.134684,0.377497,0.337679
0.123022,0.388532,0.290961
0.098090,0.378510,0.260766
0.095579,0.374422,0.264829
0.091369,0.369694,0.265072
0.063051,0.362317,0.225706
0.069041,0.363829,0.233403
0.074139,0.366336,0.239504
0.063449,0.369797,0.209024
0.048719,0.368243,0.184275
0.049581,0.367243,0.188827
0.042979,0.359438,0.191851
0.048325,0.360023,0.201271
0.036227,0.359262,0.178093
0.059179,0.355525,0.233549
0.045183,0.356629,0.201886
0.034241,0.355030,0.183651
0.033537,0.354967,0.181786
0.025896,0.356079,0.164013
0.064857,0.355932,0.244507
0.057067,0.355809,0.227984
0.053574,0.366283,0.197978
0.053574,0.356134,0.221058
0.051658,0.356440,0.216281
0.054277,0.355956,0.222388
0.059630,0.358016,0.228736
0.077169,0.365147,0.248702
0.082788,0.366924,0.255901
0.067260,0.368243,0.220823
0.066943,0.362881,0.232890
0.081358,0.355154,0.279624
0.078367,0.354662,0.273488
0.046040,0.354843,0.208264
0.027935,0.357108,0.166005
0.021934,0.358612,0.150293
0.038390,0.366121,0.164712
0.030319,0.351986,0.182475
0.035770,0.351695,0.194347
0.023700,0.354924,0.162594
0.024753,0.359091,0.156170
0.031099,0.360081,0.166405
0.036819,0.355123,0.188181
0.033301,0.355321,0.180696
0.035815,0.354224,0.188276
0.020074,0.355833,0.153326
0.050163,0.355649,0.212773
0.035356,0.358434,0.178798
0.038390,0.357597,0.186557
0.050933,0.364984,0.194805
0.065117,0.365582,0.219004
0.148153,0.394478,0.268976
0.134357,0.402445,0.265497
0.126281,0.408650,0.244644
0.037406,0.366121,0.164886
0.053574,0.373353,0.180099
0.035448,0.364326,0.164297
0.084427,0.380185,0.192604
0.060797,0.383084,0.173285
0.035402,0.379420,0.130642
0.123525,0.405787,0.203303
0.049268,0.386416,0.127487
0.091464,0.401908,0.175163
0.090846,0.409540,0.164002
0.020571,0.386498,0.085229
0.010912,0.379600,0.080946
0.025014,0.390003,0.085991
0.110828,0.410691,0.177992
0.065052,0.397000,0.145334
0.016862,0.388893,0.072250
0.022312,0.390082,0.080786
0.041919,0.399022,0.099925
0.037810,0.393881,0.102530
0.168997,0.418435,0.249289
0.111820,0.401231,0.188390
0.067449,0.385794,0.158515
0.094990,0.390943,0.197240
0.140359,0.411380,0.241530
0.046405,0.386002,0.132100
0.170345,0.424845,0.229456
0.035171,0.383041,0.116838
0.030758,0.382608,0.112323
0.013522,0.377589,0.091577
0.019686,0.375904,0.107337
0.013939,0.374083,0.099255
0.063482,0.393015,0.146660
0.088401,0.391640,0.163255
0.035999,0.381604,0.118245
0.085730,0.397893,0.148108
0.022365,0.390592,0.077172
0.024333,0.396132,0.068393
0.088646,0.384196,0.234901
0.135517,0.374855,0.345037
0.024543,0.375572,0.117887
0.013343,0.378189,0.086559
0.103147,0.373402,0.282502
0.161430,0.362993,0.423146
0.021663,0.362543,0.140855
0.073935,0.391137,0.164963
0.049464,0.365256,0.190233
0.150006,0.372763,0.377886
0.148069,0.380274,0.357564
0.120994,0.388492,0.287264
0.073818,0.386250,0.193150
0.035999,0.381119,0.128190
0.020240,0.382129,0.093801
0.013283,0.381604,0.081408
0.011281,0.370053,0.103904
0.003100,0.366977,0.093471
0.001668,0.363272,0.098935
0.002216,0.365093,0.096192
0.031438,0.361465,0.162251
0.130751,0.365365,0.359782
0.036546,0.369127,0.159811
0.200487,0.362091,0.506885
0.195015,0.357897,0.504586
0.213373,0.400719,0.457306
0.227056,0.369386,0.546528
0.268234,0.370053,0.626454
0.231191,0.363495,0.565000
0.181642,0.368972,0.448988
0.227571,0.372020,0.538688
0.195008,0.356140,0.508068
0.156870,0.353186,0.437401
0.129614,0.353390,0.381651
0.118660,0.349835,0.361140
0.047610,0.354506,0.206307
0.029086,0.361762,0.159451
0.038967,0.346740,0.210951
0.034475,0.348655,0.198158
0.025482,0.350359,0.176268
0.020350,0.348837,0.169084
0.013042,0.346830,0.158561
0.013163,0.345349,0.162141
0.025948,0.355110,0.165973
0.017320,0.353555,0.152825
0.018455,0.346837,0.169827
0.012136,0.346588,0.157654
0.007643,0.341131,0.160472
0.002626,0.347382,0.136128
0.004974,0.348743,0.138050
0.009920,0.345947,0.154789
0.012500,0.347622,0.155596
0.023009,0.346706,0.180099
0.023222,0.342446,0.189508
0.027278,0.345081,0.191292
0.048127,0.346016,0.231714
0.058866,0.348938,0.247629
0.063647,0.348777,0.257813
0.105666,0.361242,0.315770
0.093223,0.368993,0.272502
0.352920,0.532958,0.369304
0.101207,0.378875,0.273083
0.068327,0.351304,0.260766
0.028787,0.349528,0.184722
0.016747,0.351474,0.155711
0.019073,0.346595,0.171826
0.011953,0.341510,0.168551
0.003168,0.340795,0.152110
0.007643,0.339435,0.163903
0.006417,0.342862,0.154210
0.005435,0.346323,0.144428
0.006417,0.343211,0.153513
0.009607,0.341376,0.163903
0.129433,0.341702,0.408496
0.149793,0.339298,0.453825
0.194166,0.339959,0.542743
0.161110,0.340065,0.474800
0.063416,0.338631,0.279121
0.047530,0.340156,0.243890
0.041061,0.340126,0.230678
0.071057,0.342797,0.284791
0.086135,0.344939,0.312852
0.060490,0.343472,0.262748
0.049775,0.342189,0.243890
0.046526,0.339359,0.243752
0.029086,0.341880,0.202150
0.017091,0.342343,0.176878
0.014886,0.338823,0.180895
0.022473,0.338137,0.197619
0.006091,0.337624,0.165430
0.013462,0.336729,0.182377
0.006091,0.335400,0.170355
0.005172,0.338253,0.161586
0.003975,0.334973,0.167159
0.000907,0.335319,0.160136
0.004907,0.334406,0.170249
0.002080,0.334576,0.164013
0.001668,0.333891,0.164559
0.049033,0.334933,0.259453
0.003774,0.335784,0.164450
0.005304,0.338862,0.160807
0.011953,0.339153,0.173077
0.148515,0.342255,0.445523
0.165530,0.343825,0.475745
0.121361,0.341599,0.390763
0.063910,0.339944,0.277660
0.027430,0.342438,0.197889
0.028086,0.341265,0.201623
0.015880,0.338531,0.182475
0.034847,0.337920,0.222855
0.032494,0.339557,0.214169
0.024386,0.338261,0.201447
0.016112,0.337834,0.185304
0.008915,0.348601,0.148072
0.002965,0.340050,0.153629
0.001943,0.336714,0.158674
0.002626,0.334381,0.165430
0.001254,0.332595,0.166944
0.001461,0.330834,0.171407
0.000768,0.338338,0.154557
0.214678,0.350207,0.563823
0.175922,0.343479,0.496664
0.045633,0.334210,0.252012
0.006676,0.329933,0.183554
0.002011,0.330586,0.172973
0.034194,0.333875,0.229111
0.121061,0.339382,0.395599
0.168239,0.349254,0.467026
0.144017,0.345954,0.425403
0.106740,0.341131,0.362143
0.097409,0.338847,0.348732
0.058761,0.337787,0.272967
0.058621,0.340795,0.264463
0.127029,0.350352,0.379763
0.068327,0.353320,0.256349
0.049229,0.354543,0.212030
0.032207,0.365798,0.155135
0.017263,0.362374,0.132902
0.020680,0.358255,0.148827
0.027734,0.370460,0.135405
0.011587,0.352316,0.143406
0.154886,0.343197,0.452527
0.235029,0.343911,0.615403
0.209969,0.340126,0.572728
0.105365,0.336016,0.368242
0.169805,0.335800,0.499614
0.197352,0.335592,0.558659
0.251613,0.340839,0.655958
0.229919,0.340284,0.614843
0.193470,0.338269,0.545109
0.274122,0.348588,0.684853
0.233635,0.343102,0.615238
0.194494,0.341302,0.540941
0.204993,0.339512,0.565980
0.181682,0.341280,0.514642
0.170447,0.342702,0.489282
0.156565,0.344241,0.457642
0.177787,0.340156,0.509315
0.163480,0.349160,0.460873
0.144926,0.338677,0.444225
0.109882,0.336048,0.379015
0.124186,0.337036,0.406244
0.084940,0.334503,0.333246
0.034288,0.334908,0.228059
0.160140,0.340246,0.468776
0.083728,0.335616,0.325522
0.026256,0.331782,0.218607
0.222213,0.338908,0.601178
0.188230,0.339031,0.533523
0.099329,0.342064,0.345113
0.198788,0.342034,0.547864
0.212201,0.341198,0.574647
0.222658,0.343247,0.592956
0.182144,0.337452,0.523644
0.155730,0.337272,0.470618
0.138753,0.335664,0.439852
0.210782,0.343493,0.566986
0.211640,0.342855,0.571969
0.212359,0.342643,0.573283
0.212263,0.351141,0.555136
0.198483,0.352592,0.525876
0.179162,0.346016,0.498294
0.175992,0.341294,0.502742
0.154730,0.338670,0.465673
0.127215,0.340750,0.404421
0.093893,0.336310,0.345304
0.051620,0.328162,0.278841
0.059283,0.329856,0.290385
0.044813,0.329057,0.263730
0.011893,0.332670,0.189979
0.245068,0.339626,0.645676
0.172806,0.336619,0.505993
0.167262,0.333357,0.502331
0.104355,0.329787,0.382450
0.074979,0.329657,0.322941
0.197601,0.333612,0.560372
0.187317,0.334633,0.540989
0.125809,0.334997,0.415385
0.185397,0.341931,0.518884
0.225696,0.344363,0.596950
0.202779,0.346823,0.545204
0.199841,0.349187,0.533675
0.184012,0.341584,0.518011
0.167981,0.338777,0.492037
0.167991,0.337178,0.495875
0.167272,0.344562,0.478847
0.161461,0.342027,0.471167
0.138618,0.338793,0.432437
0.138388,0.335800,0.438575
0.112690,0.336958,0.384460
0.099135,0.337647,0.354526
0.057989,0.338222,0.268441
0.019520,0.334324,0.197799
0.058200,0.343724,0.258571
0.051848,0.342123,0.248301
0.227066,0.346899,0.592632
0.193102,0.343847,0.530500
0.125856,0.337632,0.408707
0.067606,0.336548,0.292728
0.193597,0.340352,0.541026
0.194180,0.380005,0.451669
0.160809,0.354550,0.443668
0.190094,0.349548,0.512488
0.181447,0.356140,0.481154
0.173757,0.362543,0.450952
0.174113,0.360139,0.456810
0.172806,0.347409,0.483022
0.185560,0.346581,0.511350
0.175827,0.343102,0.498138
0.172599,0.339724,0.499707
0.160465,0.340570,0.473038
0.138415,0.337811,0.433873
0.089958,0.332620,0.347121
0.025534,0.330672,0.220113
0.052528,0.331690,0.271686
0.041320,0.332219,0.248769
0.003841,0.330466,0.177588
0.006741,0.330269,0.182770
0.002148,0.330140,0.174113
0.001943,0.329908,0.174216
0.004309,0.330893,0.176777
0.008663,0.333291,0.180199
0.131623,0.337036,0.417446
0.206008,0.338145,0.571969
0.145377,0.337382,0.450334
0.078035,0.331723,0.324279
0.097629,0.332135,0.361313
0.162853,0.335126,0.489627
0.194668,0.342196,0.538257
0.177207,0.340547,0.506930
0.168067,0.333818,0.503152
0.144913,0.332985,0.458333
0.114114,0.332478,0.396730
0.104700,0.332869,0.376273
0.077951,0.328012,0.332714
0.050703,0.326998,0.280070
0.030025,0.331959,0.226240
0.034194,0.327560,0.246279
0.029036,0.325239,0.239856
0.021446,0.323327,0.228059
0.013582,0.323870,0.211616
0.015530,0.322028,0.218925
0.012802,0.321336,0.214984
0.004309,0.322571,0.195171
0.007643,0.325074,0.196897
0.012136,0.323748,0.208687
0.008154,0.322295,0.204154
0.191312,0.327132,0.562691
0.174388,0.331605,0.522036
0.157197,0.327221,0.496144
0.173471,0.341086,0.495939
0.229736,0.359368,0.574487
0.193597,0.339861,0.541753
0.186707,0.341138,0.525517
0.174785,0.334552,0.515969
0.165697,0.342108,0.481962
0.162823,0.345251,0.470563
0.142363,0.340899,0.435590
0.134911,0.328118,0.448780
0.123201,0.330381,0.420393
0.087759,0.322057,0.366166
0.063382,0.322656,0.315363
0.023647,0.322723,0.233913
0.007707,0.321230,0.205019
0.010727,0.320189,0.213759
0.006091,0.320287,0.204241
0.007835,0.323786,0.199410
0.007322,0.332836,0.179899
0.012257,0.341272,0.169509
0.016228,0.339884,0.180398
0.050163,0.342833,0.239080
0.127463,0.346372,0.392997
0.051886,0.331833,0.270513
0.164997,0.330851,0.501629
0.187846,0.326791,0.559207
0.154146,0.323327,0.497810
0.134571,0.322713,0.461105
0.138320,0.318014,0.478340
0.158372,0.318955,0.516951
0.146222,0.317600,0.495130
0.139198,0.316887,0.482749
0.125699,0.315858,0.457563
0.095849,0.314804,0.399277
0.097871,0.313212,0.406084
0.083728,0.310326,0.384157
0.065730,0.310627,0.346819
0.052226,0.312674,0.315136
0.045060,0.312023,0.301839
0.024962,0.310493,0.264402
0.020626,0.312587,0.250828
0.010106,0.309801,0.235725
0.012802,0.314846,0.230529
0.013163,0.313949,0.233183
0.005040,0.314351,0.215553
0.040456,0.312490,0.291170
0.055120,0.312360,0.321635
0.097541,0.316447,0.400246
0.110659,0.313169,0.433304
0.163379,0.316426,0.533027
0.126703,0.324567,0.440399
0.104213,0.325129,0.392766
0.096119,0.321201,0.385276
0.088204,0.320541,0.371147
0.083259,0.320833,0.359677
